time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc,droll,roll,x2_acc,y2_acc,z2_acc,droll2,roll2
1701588233259002447,-3447233.7018248825,-5747451.224684366,2.971059461428096,0.0,0.0012441338263238621,0.036,0.16448453068733215,0.1942143440246582,-9.78193473815918,0.006878500804305077,-0.014538510702550411,-0.06680785119533539,-0.5050546526908875,-9.835885047912598,0.00911545380949974,0.0884368047118187
1701588233309093952,-3447233.6987444256,-5747451.22704586,2.9710327585472367,0.0001617431640625,0.001492928753880687,0.039,0.16329032182693481,0.2037936896085739,-9.783724784851074,0.003948807250708342,-0.0145483473315835,-0.07399184256792068,-0.5068724155426025,-9.826627731323242,0.008400818333029747,0.08865731954574585
1701588233362114667,-3447233.701854678,-5747451.2315081535,2.971033235384395,0.0001617431640625,0.0017417032948756662,0.042,0.15130265057086945,0.17864574491977692,-9.768214225769043,0.005277284421026707,-0.014511097222566605,-0.07900111377239227,-0.49231141805648804,-9.829567909240723,0.008847484365105629,0.08843522518873215
1701588233409199953,-3447233.701854678,-5747451.2315081535,2.971028467012813,0.0,0.0017417032948756662,0.045000000000000005,0.16627904772758484,0.19481438398361206,-9.788496971130371,0.005277655087411404,-0.014501029625535011,-0.07718706130981445,-0.5112283825874329,-9.82412338256836,0.009735912084579468,0.08868806064128876
1701588233459555149,-3447233.701854678,-5747451.2315081535,2.97104515631335,0.0,0.0017417032948756662,0.04800000000000001,0.1590900719165802,0.18942487239837646,-9.78193473815918,0.005281766876578331,-0.014558045193552971,-0.06779208779335022,-0.5030770301818848,-9.827116966247559,0.008045978844165802,0.08846914768218994
1701588233514016151,-3447233.698358015,-5747451.229118334,2.971033235384395,0.0001617431640625,0.00199049742594514,0.05100000000000001,0.16568075120449066,0.19361639022827148,-9.785514831542969,0.006076343357563019,-0.014549468643963337,-0.07139624655246735,-0.5031130909919739,-9.82891845703125,0.00964675098657608,0.0887097641825676
1701588233557821512,-3447233.698358015,-5747451.229118334,2.971036096407344,0.0,0.00199049742594514,0.05400000000000001,0.15189862251281738,0.1876293122768402,-9.784320831298828,0.006339468061923981,-0.014613519422709942,-0.061398424208164215,-0.5019559860229492,-9.83115005493164,0.008313816040754318,0.0884692370891571
1701588233610194683,-3447233.70299861,-5747451.2257069405,2.9710065325035355,0.000323486328125,0.002487883108530693,0.057000000000000016,0.1692693829536438,0.18284031748771667,-9.786706924438477,0.006345480214804411,-0.014562265947461128,-0.06940548866987228,-0.5048224925994873,-9.834287643432617,0.008667998015880585,0.08871787786483765
1701588233657879352,-3447233.7004375653,-5747451.228498702,2.971000333620479,0.0,0.002487883108530693,0.06000000000000002,0.15489274263381958,0.1870311200618744,-9.786706924438477,0.005548045504838228,-0.014563346281647682,-0.07878986746072769,-0.5118569135665894,-9.825510025024414,0.00849226675927639,0.0884951800107956
1701588233711001396,-3447233.7004375653,-5747451.228498702,2.970990796877315,0.0,0.002487883108530693,0.06300000000000001,0.16208402812480927,0.18343742191791534,-9.778951644897461,0.006078791338950396,-0.014626777730882168,-0.07320147007703781,-0.4999542236328125,-9.831194877624512,0.009824216365814209,0.08876126259565353
1701588233759840965,-3447233.6996952062,-5747451.232563442,2.9709598024620316,0.0,0.002487883108530693,0.06600000000000002,0.16447976231575012,0.18762943148612976,-9.784917831420898,0.0052751339972019196,-0.014640076085925102,-0.0773908942937851,-0.5012354254722595,-9.825155258178711,0.009202627465128899,0.08855146169662476
1701588233809103727,-3447233.6996952062,-5747451.232563442,2.9709431131614945,0.0001617431640625,0.0027368183585828212,0.06900000000000002,0.17047610878944397,0.18942365050315857,-9.775968551635742,0.006078464910387993,-0.014637491665780544,-0.07558176666498184,-0.5051549673080444,-9.820858001708984,0.00893644243478775,0.0888046845793724
1701588233861034870,-3447233.7019419926,-5747451.228522147,2.97096027929919,0.0,0.0027368183585828212,0.07200000000000002,0.15848609805107117,0.1894269585609436,-9.79207706451416,0.005812288261950016,-0.014645079150795937,-0.07638249546289444,-0.49613097310066223,-9.82026481628418,0.008491622284054756,0.0885840430855751
1701588233911198139,-3447233.7019419926,-5747451.228522147,2.9709736307396195,0.0,0.0027368183585828212,0.07500000000000002,0.16267889738082886,0.18523567914962769,-9.789690017700195,0.006611165590584278,-0.014611396938562393,-0.06079898029565811,-0.5071806311607361,-9.83203125,0.008048096671700478,0.08881630748510361
1701588233959924221,-3447233.7004401633,-5747451.225804256,2.9709645708336136,0.0001617431640625,0.0029857170188501195,0.07800000000000003,0.15789952874183655,0.20678722858428955,-9.784321784973145,0.0058135297149419785,-0.014565052464604378,-0.06181011348962784,-0.5002744197845459,-9.837198257446289,0.008936839178204536,0.08860306441783905
1701588234010525703,-3447233.7004401633,-5747451.225804256,2.9709612329735062,0.0001617431640625,0.0032346205469596487,0.08100000000000003,0.176462322473526,0.18643170595169067,-9.78312873840332,0.008212126791477203,-0.014508807100355625,-0.05578877404332161,-0.507685124874115,-9.827213287353516,0.009112104773521423,0.0888296365737915
1701588234060221195,-3447233.69988715,-5747451.226460989,2.970939298464229,0.000323486328125,0.003732164698487804,0.08400000000000003,0.14891231060028076,0.19121824204921722,-9.768810272216797,0.005811240524053574,-0.01449587196111679,-0.05957341939210892,-0.509919285774231,-9.818748474121094,0.010003328323364258,0.08861545473337173
1701588234110259294,-3447233.69988715,-5747451.226460989,2.970924993349483,0.0008087158203125,0.004974053228138371,0.08700000000000004,0.12613460421562195,0.18463611602783203,-9.785513877868652,0.007674370892345905,-0.014530111104249954,-0.08679183572530746,-0.4996179938316345,-9.824389457702637,0.006802354007959366,0.08885372430086136
1701588234159046649,-3447233.69988715,-5747451.226460989,2.9708920915855668,0.0004852294921875,0.005720073041441598,0.09000000000000004,0.1590796709060669,0.176854208111763,-9.790287017822266,0.006873156875371933,-0.01452262420207262,-0.08298950642347336,-0.4996020197868347,-9.823589324951172,0.009379137307405472,0.0886317640542984
1701588234209885597,-3447233.7032189677,-5747451.2273085695,2.9708682497276566,0.0001617431640625,0.005969107303007091,0.09300000000000004,0.16988420486450195,0.1918158233165741,-9.76344108581543,0.006343673914670944,-0.014486579224467278,-0.057985879480838776,-0.5078493356704712,-9.825407028198242,0.008402815088629723,0.08888864517211914
1701588234259289741,-3447233.7004679986,-5747451.2331976425,2.9708615740074418,0.0,0.005969107303007091,0.09600000000000004,0.16568168997764587,0.1876278519630432,-9.777162551879883,0.006079001817852259,-0.014596961438655853,-0.06779628247022629,-0.5027207136154175,-9.829328536987305,0.00955889094620943,0.08867807686328888
1701588234309529304,-3447233.7004679986,-5747451.2331976425,2.970765729738643,0.0,0.005969107303007091,0.09900000000000005,0.22908657789230347,0.08108203858137131,-9.875597953796387,0.011678901500999928,-0.014482465572655201,-0.04477589204907417,-0.49472975730895996,-9.820304870605469,0.01009012758731842,0.0889495462179184
1701588234362038850,-3447233.699634925,-5747451.231564261,2.97077717383044,0.0004852294921875,0.006218275622813422,0.10200000000000005,0.1859913170337677,0.15950927138328552,-9.873210906982422,0.0074096908792853355,-0.014402061700820923,-0.06161760911345482,-0.5260412693023682,-9.843812942504883,0.009470515884459019,0.08875863254070282
1701588234407455444,-3447233.699634925,-5747451.231564261,2.970765729738643,0.0004852294921875,0.006964921679372284,0.10500000000000005,0.13695596158504486,0.22653725743293762,-9.752105712890625,0.007676238194108009,-0.014305404387414455,-0.08639493584632874,-0.503665566444397,-9.826498985290527,0.010178886353969574,0.08900368213653564
1701588234462348222,-3447233.699634925,-5747451.231564261,2.9707480867637894,0.006793212890625,0.007711699167653087,0.10800000000000005,0.22678737342357635,0.1762520968914032,-9.773582458496094,0.02234693244099617,-0.013602657243609428,0.1204797625541687,-0.5697725415229797,-9.81739616394043,0.01089167594909668,0.08876889944076538
1701588234509061574,-3447233.7010970847,-5747451.227298336,2.9706264932884476,0.006793212890625,0.01793570336897866,0.11100000000000006,0.25855308771133423,0.11516757309436798,-9.682306289672852,0.01968340575695038,-0.012634270824491978,0.04971151426434517,-0.5413717031478882,-9.78919792175293,0.012846993282437325,0.0891256257891655
1701588234561617374,-3447233.700237627,-5747451.23300566,2.970488687349727,0.010998535156250001,0.02982603443948533,0.11400000000000006,0.11534477770328522,0.1654765009880066,-9.777162551879883,0.011692794039845467,-0.012094349600374699,-0.08217459917068481,-0.48399224877357483,-9.814136505126953,0.01417657919228077,0.08908317983150482
1701588234611230611,-3447233.700237627,-5747451.23300566,2.9705492456688187,0.010998535156250001,0.04613344767368151,0.11700000000000006,0.24472256004810333,0.18644827604293823,-9.864263534545898,0.000508529192302376,-0.012220989912748337,-0.04836082458496094,-0.5525531768798828,-9.8175630569458,0.011599725112318993,0.08949512243270874
1701588234659489393,-3447233.70308691,-5747451.231207794,2.9706102808250687,0.01488037109375,0.0638104512144116,0.12000000000000006,0.19917082786560059,0.1355571299791336,-9.849945068359375,0.01807335950434208,-0.011984413489699364,-0.019940562546253204,-0.5225026607513428,-9.807046890258789,0.008312211371958256,0.0893326923251152
1701588234739974260,-3447233.70308691,-5747451.231207794,2.9703737695946,0.0166595458984375,0.08554513080270595,0.12300000000000007,0.16931885480880737,0.17563341557979584,-9.675743103027344,0.014346522279083729,-0.010835526511073112,-0.02321760356426239,-0.44365596771240234,-9.840117454528809,0.011244166642427444,0.08919735252857208
1701588234759073019,-3447233.7054668497,-5747451.226282772,2.9703089197410844,0.0231292724609375,0.10973849832008784,0.12600000000000006,0.20583508908748627,0.16366983950138092,-9.725259780883789,0.01033024862408638,-0.010633202269673347,-0.05316539481282234,-0.5208849906921387,-9.816291809082031,0.012751328758895397,0.08935831487178802
1701588234810019254,-3447233.7054668497,-5747451.226282772,2.9704081018699906,0.0231292724609375,0.14248382530207937,0.12900000000000006,0.06866051256656647,0.21575701236724854,-9.733015060424805,0.004439708776772022,-0.010281462222337723,-0.11982983350753784,-0.4859015941619873,-9.839522361755371,0.01257286500185728,0.08978898823261261
1701588234860483169,-3447233.7054668497,-5747451.226282772,2.9704524477257035,0.0360687255859375,0.19070606719981692,0.13200000000000006,0.5389759540557861,0.1492842137813568,-9.641141891479492,-0.011730270460247993,-0.010351058095693588,-0.06233127787709236,-0.5457217693328857,-9.906652450561523,0.011866702698171139,0.08976723998785019
1701588234908793687,-3447233.7047885996,-5747451.228597725,2.97044004995959,0.0360687255859375,0.2390505986492818,0.13500000000000006,0.34539997577667236,0.07086585462093353,-9.687078475952148,-0.003179767867550254,-0.01035035029053688,-0.07872757315635681,-0.5368138551712036,-9.901847839355469,0.005826050415635109,0.09005105495452881
1701588234963019609,-3447233.7047885996,-5747451.228597725,2.9703747232689164,0.0428619384765625,0.2898843449044699,0.13800000000000007,0.10942019522190094,0.08400923758745193,-9.551654815673828,0.01033055316656828,-0.010114447213709354,-0.07848265767097473,-0.4456292986869812,-9.868703842163086,0.0009352988563477993,0.08970867842435837
1701588235008670091,-3447233.708918753,-5747451.2306289105,2.970268388582637,0.0428619384765625,0.34557596769037635,0.14100000000000007,0.835172712802887,0.3665542006492615,-9.38341999053955,-0.04124516621232033,-0.00945760402828455,0.2809663712978363,-0.4145031273365021,-9.7743501663208,0.009386451914906502,0.08978724479675293
1701588235062151432,-3447233.708918753,-5747451.2306289105,2.9702245195640824,0.0600067138671875,0.4126598238054786,0.14400000000000007,-0.19732049107551575,0.31814324855804443,-9.787303924560547,0.04866412654519081,-0.008474553935229778,-0.13025449216365814,-0.5888848304748535,-9.861775398254395,0.01257648877799511,0.08961857110261917
1701588235109111547,-3447233.7139195134,-5747451.22378876,2.9700514276756547,0.0600067138671875,0.48459263606676845,0.14700000000000008,0.7593469619750977,0.19423948228359222,-9.904830932617188,0.026586268097162247,-0.007050857879221439,0.20217670500278473,-0.4992906153202057,-9.767967224121094,0.016046321019530296,0.09015966951847076
1701588235161364078,-3447233.7139195134,-5747451.22378876,2.970012327028682,0.074078369140625,0.5630263634862326,0.15000000000000008,0.35353922843933105,-0.2529870271682739,-9.861876487731934,0.04574001580476761,-0.005997449159622192,0.15490813553333282,-0.5189796090126038,-9.801153182983398,0.011154922656714916,0.0902160108089447
1701588235210760593,-3447233.719356271,-5747451.224011113,2.9700066049827836,0.074078369140625,0.6452954356031153,0.15300000000000008,-0.16632968187332153,-0.08598720282316208,-9.699010848999023,-0.001093793660402298,-0.00553100323304534,0.30484089255332947,-0.47992002964019775,-9.850957870483398,4.216845263727009e-05,0.09027455747127533
1701588235263815164,-3447233.7298837453,-5747451.219380941,2.9699436624779008,0.0881500244140625,0.7308628056075562,0.15600000000000008,0.007354110479354858,-0.05362577363848686,-9.85770034790039,-0.014395824633538723,-0.006458255462348461,0.4687844216823578,-0.4978289008140564,-9.79509162902832,-0.013202859088778496,0.0893779844045639
1701588235309913158,-3447233.7298837453,-5747451.219380941,2.969786783052852,0.0881500244140625,0.8207012476545318,0.15900000000000009,0.957713782787323,0.4696688652038574,-10.072469711303711,-0.014397453516721725,-0.008087893016636372,0.26276344060897827,-0.4762979745864868,-9.779927253723145,-0.009016231633722782,0.08851480484008789
1701588235361133098,-3447233.740615191,-5747451.218985143,2.9698826273216508,0.1285858154296875,0.9168782180741015,0.1620000000000001,0.8546526432037354,0.08104362338781357,-9.687675476074219,0.045597124844789505,-0.008047481067478657,0.7018882632255554,-0.48421722650527954,-9.765405654907227,0.005821217782795429,0.08790850639343262
1701588235410708427,-3447233.740615191,-5747451.218985143,2.969690938784053,0.1285858154296875,1.015088892110513,0.1650000000000001,0.4465777277946472,0.5634658336639404,-9.110782623291016,0.08223728090524673,-0.006827136036008596,0.35517069697380066,-0.6047256588935852,-9.692445755004883,0.01380362082272768,0.08844204992055893
1701588235461528778,-3447233.740615191,-5747451.218985143,2.9701782663597367,0.176300048828125,1.1007384245097585,0.1680000000000001,0.7428168058395386,-0.08286073058843613,-10.349878311157227,0.018012939020991325,-0.006204652599990368,0.3648013174533844,-0.3505721688270569,-9.651859283447266,0.00611103605479002,0.08868652582168579
1701588235510064601,-3447233.7494861167,-5747451.217800999,2.9717909296287797,0.176300048828125,1.1786637888931708,0.1710000000000001,-0.20815779268741608,0.4568353295326233,-8.794595718383789,-0.028049901127815247,-0.006372697185724974,0.4835575819015503,-0.3641636371612549,-9.690625190734863,0.003792133182287216,0.088568314909935
1701588235560159921,-3447233.7725721174,-5747451.215004002,2.9740001161827347,0.1966796875,1.2372013887053401,0.1740000000000001,1.2887616157531738,0.3027116060256958,-10.44354248046875,-0.02391984313726425,-0.007317832205444574,0.3362719416618347,0.008488764986395836,-10.003876686096191,-0.003846538718789816,0.08765947818756104
1701588235609553337,-3447233.7725721174,-5747451.215004002,2.9748894174827836,0.2314544677734375,1.2914816406867402,0.1770000000000001,1.5140061378479004,0.07936322689056396,-10.253829002380371,0.015081770718097687,-0.007460248656570911,0.2228458970785141,-0.15513017773628235,-9.913540840148926,0.02439628168940544,0.0882529616355896
1701588235658727169,-3447233.795806741,-5747451.206973442,2.9778100450767777,0.2641265869140625,1.2554473831162716,0.1800000000000001,0.428384006023407,0.709071934223175,-9.725259780883789,0.023683272302150726,-0.005279697477817535,0.5218311548233032,-0.25301289558410645,-9.430009841918945,0.0640176385641098,0.09033763408660889
1701588235711061716,-3447233.795806741,-5747451.206973442,2.9797417124046586,0.2712432861328125,1.2151397993165225,0.1830000000000001,0.6071959137916565,0.0020095109939575195,-9.650091171264648,0.008182375691831112,-0.004249222110956907,0.3692338466644287,-0.3833644688129425,-9.959962844848633,0.03586814925074577,0.09291249513626099
1701588235781278133,-3447233.8239431214,-5747451.20091243,2.982346196962764,0.281756591796875,1.1433534194409605,0.1860000000000001,1.1271761655807495,-0.348874032497406,-9.385210037231445,0.02594379521906376,-0.0026346587110310793,0.6234666109085083,-0.6603729724884033,-9.570828437805176,0.02655799873173237,0.09427305310964584
1701588235809800863,-3447233.8239431214,-5747451.20091243,2.9827867944969437,0.32154541015625,1.0723974767000368,0.1890000000000001,1.7543585300445557,0.4799247980117798,-10.455472946166992,0.04828627407550812,-0.0019993754103779793,-0.2640639841556549,-0.49764853715896606,-10.056549072265625,-0.06342245638370514,0.09377634525299072
1701588235858675003,-3447233.8239431214,-5747451.20091243,2.9845801790489457,0.33966064453125,0.8845460199202506,0.19200000000000012,1.8077610731124878,0.35567957162857056,-8.902576446533203,-0.015848582610487938,-0.00026380890631116927,0.5381371378898621,-2.2045769691467285,-9.67689323425293,-0.014613734558224678,0.09252152591943741
1701588235910791873,-3447233.855736255,-5747451.189339658,2.9851643045677445,0.35648193359375,0.7134968361456144,0.19500000000000012,0.030368147417902946,-0.26725268363952637,-10.364792823791504,-0.010896830819547176,-0.0025550208520144224,0.37274083495140076,-0.5791409015655518,-9.815225601196289,-0.0690433606505394,0.0901026651263237
1701588235961050987,-3447233.8976932094,-5747451.181468866,2.985514779879024,0.3773468017578125,0.47150895056902065,0.19800000000000012,0.47867074608802795,-0.17835527658462524,-8.864395141601562,0.005006465129554272,-0.0038400846533477306,1.0709340572357178,-0.4935445785522461,-9.57076644897461,0.01010963786393404,0.08740870654582977
1701588236009494781,-3447233.8976932094,-5747451.181468866,2.989729066683223,0.3854339599609375,0.2332999918555508,0.20100000000000012,0.720228374004364,0.7078421115875244,-9.566570281982422,0.002949041547253728,-0.004413155373185873,0.22701388597488403,-0.4507719874382019,-10.496984481811523,0.045287590473890305,0.08838983625173569
1701588236060146093,-3447233.8976932094,-5747451.181468866,2.99143614370959,0.407916259765625,-0.059799204431679104,0.20400000000000013,1.2382715940475464,-1.0703010559082031,-9.329131126403809,0.02172964997589588,-0.005279540549963713,0.9184098243713379,-1.1663035154342651,-9.79372787475586,0.013006102293729782,0.08997310698032379
1701588236109540939,-3447233.94051867,-5747451.1741918,2.995041509462764,0.435089111328125,-0.33735600097396246,0.20700000000000013,0.43223339319229126,0.7451479434967041,-10.482915878295898,0.06412011384963989,-0.002482224255800247,0.44100698828697205,-1.1871057748794556,-10.062962532043457,0.021651584655046463,0.0905187800526619
1701588236160084486,-3447233.94051867,-5747451.1741918,2.9993077715172074,0.459027099609375,-0.7116881819788139,0.21000000000000013,0.657428503036499,-1.014482855796814,-10.016390800476074,-0.01579963229596615,-0.005887872073799372,0.6453198790550232,-0.47680363059043884,-9.955649375915527,-0.024859970435500145,0.08849965035915375
1701588236212038040,-3447233.982875592,-5747451.171976138,3.000696321321895,0.5090057660590278,-1.0538209188816243,0.21300000000000013,0.9525886178016663,0.44226518273353577,-10.737058639526367,0.007947951555252075,-0.00568614574149251,0.5544662475585938,0.11968792974948883,-10.021513938903809,-0.023380357772111893,0.08677063882350922
1701588236259050607,-3447234.039154219,-5747451.15520788,2.9994112451805375,0.5151519487847223,-1.4819353423464425,0.21600000000000014,2.035520553588867,-0.9336972832679749,-9.835626602172852,-0.035191260278224945,-0.007750650867819786,0.4511379599571228,0.06158420071005821,-9.762163162231445,0.03978060185909271,0.08615048229694366
1701588236315792083,-3447234.039154219,-5747451.15520788,2.9994188745750687,0.5599548339843751,-1.8411724062793358,0.21900000000000014,-0.11624903976917267,0.4384235739707947,-9.516456604003906,-0.04116047918796539,-0.005582665558904409,0.22971975803375244,-0.4002341330051422,-9.79189682006836,0.04680449143052101,0.0883006677031517
1701588236359258651,-3447234.1003961144,-5747451.142827838,2.9906617601646683,0.5898773480902778,-2.2684557865436785,0.22200000000000014,1.7839620113372803,-0.883682370185852,-8.4921293258667,0.2032083123922348,-0.0021657482720911503,0.4054259657859802,-0.9290761947631836,-9.808335304260254,0.027350284159183502,0.0899403914809227
1701588236411388158,-3447234.1003961144,-5747451.142827838,2.9831296404136918,0.61268310546875,-2.5932086296631636,0.22500000000000014,1.2095882892608643,0.913541316986084,-11.280542373657227,-0.005796135403215885,-0.000867380469571799,0.53237384557724,-0.0051467567682266235,-10.295434951782227,0.03259803354740143,0.09144262224435806
1701588236460820198,-3447234.1003961144,-5747451.142827838,2.9709340532554886,0.6503692339409723,-2.9076814538492908,0.22800000000000015,0.5111820697784424,1.9626834392547607,-9.55404281616211,-0.015450412407517433,-0.000549919088371098,-0.1356048583984375,-0.489408940076828,-9.824615478515625,0.003977558109909296,0.09232384711503983
1701588236509835720,-3447234.1671730964,-5747451.127051082,2.9521891077293656,0.6560302734375,-3.099314820393929,0.23100000000000015,1.151489496231079,1.2129422426223755,-11.566304206848145,-0.13785706460475922,-0.003670151112601161,0.8429203629493713,-0.4913311004638672,-10.301870346069336,-0.05728418752551079,0.09136874228715897
1701588236560177326,-3447234.23901297,-5747451.100896951,2.931093355013301,0.6948486328125,-3.1937278020135524,0.23400000000000015,1.9086534976959229,0.655838668346405,-9.968664169311523,-0.03015860915184021,-0.007010414265096188,0.1950160712003708,-0.34525758028030396,-9.51614761352539,-0.03947121649980545,0.08927801251411438
1701588236609124183,-3447234.23901297,-5747451.100896951,2.9088474710716508,0.71943359375,-3.1782368556681937,0.23700000000000015,0.2753033936023712,0.4756648540496826,-10.117212295532227,-0.09636452049016953,-0.005789562594145536,-0.0042209383100271225,0.5285112857818604,-9.747243881225586,-0.01352829672396183,0.08744021505117416
1701588236661049842,-3447234.3166955304,-5747451.080881188,2.880783696962764,0.7574432660590277,-3.0992363705202095,0.24000000000000016,1.0678668022155762,2.1510086059570312,-8.279747009277344,0.1215885728597641,-0.0039012180641293526,-0.2230852097272873,-0.584141731262207,-10.295917510986328,-0.01672731712460518,0.08674007654190063
1701588236710824251,-3447234.3166955304,-5747451.080881188,2.852378507448604,0.7784698198784723,-2.9172461467486053,0.24300000000000016,1.1277769804000854,1.105135202407837,-8.42292594909668,0.01615224778652191,-0.0031345183961093426,0.8027982115745544,-1.3539403676986694,-9.16142463684082,0.018741926178336143,0.0871247798204422
1701588236759764194,-3447234.391002251,-5747451.045387847,2.8260199030174515,0.823919677734375,-2.6829812020523796,0.24600000000000016,2.1274688243865967,-0.9886537194252014,-10.435785293579102,0.12954287230968475,-0.0005451473989523947,-0.1141451746225357,0.48908621072769165,-10.126680374145508,0.0014975469093769789,0.08747939020395279
1701588236811365127,-3447234.391002251,-5747451.045387847,2.7951294382347367,0.8430053710937501,-2.382543180132304,0.24900000000000017,0.9595471620559692,0.5980557203292847,-11.384347915649414,-0.02744533121585846,-0.0011321918573230505,-0.23992919921875,0.8901516199111938,-10.170588493347168,-0.007015821523964405,0.08839703351259232
1701588236859721660,-3447234.391002251,-5747451.045387847,2.7690435846580765,0.853680419921875,-2.041195552590925,0.25200000000000017,1.8767919540405273,-0.6977798938751221,-10.009231567382812,-0.0885995626449585,-0.0026326857041567564,-0.1684480756521225,0.6838057041168213,-9.512449264526367,-0.03455014526844025,0.08720684796571732
1701588236910949945,-3447234.477178877,-5747450.98873294,2.747949739290645,0.837506103515625,-1.6302092080378074,0.25500000000000017,-1.0358915328979492,2.259763479232788,-10.201330184936523,-0.06779253482818604,-0.002239065943285823,2.072049140930176,-1.3625950813293457,-8.211639404296875,-0.03776376694440842,0.08553098142147064
1701588236961677312,-3447234.477178877,-5747450.98873294,2.7246028383507035,0.898968505859375,-1.2812906713932568,0.2580000000000002,-0.26888105273246765,-3.1691603660583496,-12.895483016967773,-0.017011158168315887,-0.007571136113256216,1.7919307947158813,-0.5377179980278015,-10.198020935058594,-0.07385780662298203,0.08249983936548233
1701588237008425474,-3447234.563336876,-5747450.942494092,2.7053672273887894,0.9130401323784723,-0.8991394347293065,0.2610000000000002,1.0909943580627441,-3.9798192977905273,-9.774179458618164,0.2071855664253235,-0.010781674645841122,0.1661224365234375,-0.4938371777534485,-11.830374717712402,-0.04296793043613434,0.07929409295320511
1701588237062494039,-3447234.563336876,-5747450.942494092,2.675574441744258,0.94522705078125,-0.5479825934792086,0.2640000000000002,1.6757094860076904,0.41925913095474243,-9.484241485595703,-0.03912592679262161,-0.0075600892305374146,0.8306061625480652,0.3298608958721161,-9.63624382019043,-0.04342316463589668,0.07673325389623642
1701588237107013463,-3447234.655141268,-5747450.895701575,2.659019609285762,0.9660918901909723,-0.1745768234895076,0.2670000000000002,1.9609577655792236,1.6645960807800293,-6.907613754272461,0.035321757197380066,-0.005916633643209934,1.4417304992675781,0.2853935658931732,-8.89501953125,0.057225003838539124,0.07674896717071533
1701588237160540103,-3447234.655141268,-5747450.895701575,2.6382662256492875,0.9851776410590277,0.15457079355328296,0.2700000000000002,-0.6881741881370544,0.35534602403640747,-10.199541091918945,-0.022321421653032303,-0.006773276720196009,1.1367651224136353,1.3106224536895752,-8.952938079833984,0.08822526037693024,0.07675560563802719
