time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc
1639133326372662305,-3447285.5643891506,-5747535.24402589,1.6820904215111039,1.39293212890625,-0.40571800219163856,0.4,0.22202913463115692,0.977794885635376,-9.301091194152832
1639133326468505620,-3447285.5937746153,-5747535.107500789,1.6841880281700394,1.4081359288194446,-0.47093316229815857,0.4,1.2840138673782349,2.7373056411743164,-9.18117904663086
1639133326560910701,-3447285.5937746153,-5747535.107500789,1.6846553285850785,1.408297758246528,-0.5196061932343293,0.4,0.05093613266944885,-1.9045846462249756,-10.714984893798828
1639133326663539648,-3447285.640242877,-5747534.802210893,1.6784726579918168,1.425766019965278,-0.5136269106822018,0.4,0.06162155047059059,2.9565563201904297,-9.826678276062012
1639133326758622407,-3447285.6727031544,-5747534.665016094,1.672698160005977,1.41492919921875,-0.48051402247381436,0.4,0.19973647594451904,-1.8416343927383423,-14.0761137008667
1639133326878618001,-3447285.698743739,-5747534.514129148,1.6637150247825883,1.4312652300347222,-0.41788897640254075,0.4,-0.3296278715133667,1.2129871845245361,-11.785844802856445
1639133326981066703,-3447285.71594948,-5747534.367148467,1.653176446749141,1.3927704144965278,-0.3148742598915033,0.4,1.9119197130203247,-1.0012850761413574,-10.146444320678711
1639133327070420503,-3447285.748406169,-5747534.22445256,1.6409679849876664,1.44080810546875,-0.02243826220682113,0.4,-0.6418744325637817,0.5271342992782593,-10.031304359436035
1639133327161930322,-3447285.7648473238,-5747534.05966959,1.6298381288780472,1.4243103602430554,0.39590466746365405,0.4,-1.4436426162719727,-1.629476547241211,-9.310637474060059
1639133327260322332,-3447285.7648473238,-5747534.05966959,1.6203056772484086,1.435147065972222,0.6687959131846845,0.4,-0.9981178045272827,-0.642792820930481,-9.560007095336914
1639133327363163948,-3447285.7777552796,-5747533.935060254,1.611667772127559,1.414767484809028,1.3839067811835748,0.4,3.2827506065368652,-1.7003875970840454,-16.795324325561523
1639133327457961320,-3447285.8095071088,-5747533.6251831995,1.6095124681724808,1.396652250434028,1.9759733711044274,0.4,1.2018672227859497,0.4764649569988251,-8.173555374145508
1639133327566641569,-3447285.831049051,-5747533.484160902,1.6175123651756547,1.4042540928819447,2.308055788691791,0.4,-0.8381229639053345,-2.4842491149902344,-10.042043685913086
