time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc
1639132332324459552,-3447286.0666525997,-5747533.242985244,1.7084871729149125,1.4005340863715279,2.2386881200496376,0.4,0.6131687760353088,-0.1979868859052658,-9.475889205932617
1639132332438860654,-3447286.1043449976,-5747533.092994378,1.7588645418419144,1.40587158203125,2.2137559818308645,0.4,0.8462285995483398,-0.10662585496902466,-8.313156127929688
1639132332516283988,-3447286.1043449976,-5747533.092994378,1.7948161562217972,1.3969756792534722,2.222177868414985,0.4,0.7254849076271057,1.4043217897415161,-10.589107513427734
1639132332609340429,-3447286.2216380257,-5747532.817848218,1.8449627359642289,1.3841980555555555,2.2744892007261757,0.4,-0.54243403673172,-1.5729045867919922,-7.828136444091797
1639132332750980377,-3447286.2945484873,-5747532.644168251,1.9261032541527054,1.379345703125,2.0241639144678993,0.4,-0.2719992399215698,-0.870425820350647,-11.83894157409668
1639132332859454631,-3447286.366708387,-5747532.516359517,1.9900723894371293,1.3710967730034722,1.7575819098208014,0.4,-0.08975319564342499,-0.6045138835906982,-9.378646850585938
1639132332943906784,-3447286.440462903,-5747532.388099292,2.0378252466453812,1.37740478515625,1.6350501479430049,0.4,1.3520658016204834,-1.1538631916046143,-10.570613861083984
1639132333025385618,-3447286.5271641333,-5747532.258834024,2.0783597429527543,1.36123046875,1.4700488754472394,0.4,-0.22387242317199707,-0.513529360294342,-9.302881240844727
1639132333125270366,-3447286.6154271173,-5747532.111350755,2.1320034464134476,1.3615538975694446,1.4560637602419206,0.4,1.716975450515747,0.20371687412261963,-9.407878875732422
1639132333222987890,-3447286.716646975,-5747531.994751718,2.178352971865108,1.3581573198784722,1.2259758779702175,0.4,1.024954915046692,-0.636832594871521,-12.357965469360352
1639132333321338176,-3447286.8223911915,-5747531.870835465,2.234153409792354,1.3484527300347224,1.1515780808403173,0.4,-0.8467550873756409,-0.7519418001174927,-8.63829231262207
1639132333408872842,-3447286.929375072,-5747531.7484998945,2.273758550478389,1.3487762738715279,1.1339591517401915,0.4,-0.5039382576942444,-3.279510974884033,-11.953485488891602
1639132333507062435,-3447286.929375072,-5747531.7484998945,2.3196484049095414,1.3465118120659725,0.9443341616046739,0.4,-0.39988309144973755,-0.8360026478767395,-7.439764022827148
1639132333623539447,-3447287.049189444,-5747531.640216912,2.3748527963890336,1.345703125,0.9283579588750664,0.4,-0.6918399930000305,-1.1012849807739258,-10.05278205871582
1639132333706984519,-3447287.1749529783,-5747531.522039557,2.411045690370967,1.3334106445312501,0.9691476198746231,0.4,0.8814550638198853,3.68076229095459,-8.834566116333008
1639132333819478988,-3447287.427170019,-5747531.333814071,2.45593227942126,1.3418212890625,0.8265918484723807,0.4,3.115689992904663,-0.15000200271606445,-6.987555980682373
1639132333939297437,-3447287.5591853405,-5747531.234441381,2.5043646295799515,1.341659574652778,0.8645636627258285,0.4,-0.17884036898612976,-4.449245452880859,-12.425378799438477
1639132334016899108,-3447287.6930498886,-5747531.130707472,2.539016862703731,1.337939453125,0.9440823257970787,0.4,1.4755165576934814,-3.696190118789673,-9.0529146194458
1639132334119535923,-3447287.830640933,-5747531.051217632,2.574309964968135,1.363818359375,0.848319896846637,0.4,-0.14989885687828064,-1.6147022247314453,-11.297246932983398
1639132334216508626,-3447287.9726344733,-5747530.962814386,2.6158877809776566,1.3518494227430558,0.9243964067592516,0.4,0.8427944183349609,-0.16127368807792664,-10.422064781188965
1639132334315482854,-3447287.9726344733,-5747530.962814386,2.655289312197139,1.3609070399305554,1.0547995482913437,0.4,0.276295006275177,-0.02075183391571045,-12.523815155029297
1639132334418355703,-3447288.261018009,-5747530.823747391,2.691530366732051,1.360745210503472,0.9929339266438301,0.4,-0.6673753261566162,-0.9955951571464539,-11.622980117797852
1639132334509192466,-3447288.261018009,-5747530.823747391,2.7286216219200394,1.3651123046875,1.0731867800250734,0.4,0.563350260257721,-1.0964257717132568,-7.463029861450195
1639132334620038032,-3447288.5495216427,-5747530.682235496,2.7726236780418656,1.3589660069444447,1.192967857432353,0.4,0.6972754001617432,-0.467552125453949,-8.708091735839844
1639132334729349613,-3447288.69460965,-5747530.618434361,2.8149610956444047,1.35540771484375,1.1217290311589343,0.4,2.083639621734619,-1.561423659324646,-11.274576187133789
1639132334827997684,-3447288.852420808,-5747530.577193252,2.8551856477989457,1.3693175694444446,1.2255163204722,0.4,-0.7916122674942017,-0.02935689687728882,-14.359489440917969
1639132334918260812,-3447289.0099716783,-5747530.532233186,2.8904630144371293,1.36317138671875,1.106800495540974,0.4,1.1675920486450195,-1.4994022846221924,-10.090963363647461
1639132335011066198,-3447289.162838996,-5747530.501001565,2.9303871591820023,1.353305082465278,1.1830213295787446,0.4,0.461411714553833,0.6565995216369629,-10.761518478393555
1639132335108182430,-3447289.162838996,-5747530.501001565,2.9672929247154496,1.3596130946180554,1.078914622076066,0.4,-0.9017419815063477,-2.050403356552124,-11.989278793334961
1639132335208507061,-3447289.4811098473,-5747530.428997743,3.0066420038475297,1.3620391558159721,1.142198883268092,0.4,0.7473296523094177,-0.6740273237228394,-9.055896759033203
1639132335321675539,-3447289.4811098473,-5747530.428997743,3.0491453607811234,1.3591278363715278,1.0600047712371412,0.4,-0.2306610643863678,-1.5712076425552368,-7.343117713928223
1639132335409882783,-3447289.6359820906,-5747530.390040019,3.0833980043663285,1.3583191493055555,1.156435181240332,0.4,-0.20059934258460999,-0.363187313079834,-9.655460357666016
1639132335515559434,-3447289.794912553,-5747530.365784087,3.126034875704219,1.3552460004340279,1.0940600768573492,0.4,-1.477940320968628,-1.1473673582077026,-10.13153076171875
1639132335606429576,-3447290.1042853165,-5747530.33289069,-3.1218640049311777,1.3657592773437501,1.1720625993369804,0.4,-1.245363473892212,-0.20154666900634766,-9.633983612060547
1639132335710214853,-3447290.259504595,-5747530.3398473095,-3.0826484402033945,1.375949125434028,1.1003493716088526,0.4,0.21504589915275574,-3.212632179260254,-8.174749374389648
1639132335810662746,-3447290.4137506513,-5747530.340717583,-3.0431300838801523,1.3677001953125,1.188934684769732,0.4,0.049535416066646576,2.800565719604492,-11.129011154174805
1639132335918339252,-3447290.4137506513,-5747530.340717583,-2.9995981891963144,1.377243070746528,1.0339723355627248,0.4,-1.0591137409210205,-1.5577434301376343,-5.848686218261719
1639132336009588479,-3447290.5670962683,-5747530.360603144,-2.964239283404078,1.36705322265625,1.1407199389175913,0.4,-1.0143601894378662,0.23595285415649414,-11.882492065429688
1639132336120995759,-3447290.87014726,-5747530.383319039,-2.922141238054957,1.3841980555555555,1.074098133072677,0.4,-0.9771348237991333,-0.28102731704711914,-7.412917137145996
1639132336216683864,-3447291.0153089026,-5747530.415121815,-2.888210936388697,1.3702880859375,0.9634821358072982,0.4,-2.349203109741211,0.11893440037965775,-10.537203788757324
1639132336306824684,-3447291.0153089026,-5747530.415121815,-2.8495785435053964,1.3633331011284722,1.0335555154405311,0.4,1.6742643117904663,-1.9619542360305786,-11.22506046295166
1639132336413421869,-3447291.298212483,-5747530.474211404,-2.812258883318629,1.3552460004340279,0.9545849935976473,0.4,0.8758249282836914,1.0161373615264893,-6.502536773681641
1639132336523327350,-3447291.298212483,-5747530.474211404,-2.761398478350367,1.357510347222222,0.8547444719844789,0.4,0.20795103907585144,-0.016877949237823486,-5.114892959594727
1639132336617304325,-3447291.5919845183,-5747530.562824272,-2.7252384861323495,1.3214415928819445,0.8837531534822674,0.4,0.17091310024261475,0.25459516048431396,-6.430351257324219
1639132336713989734,-3447291.5919845183,-5747530.562824272,-2.6871811588618417,1.3237060546875001,0.7768025070439243,0.4,1.429809331893921,2.3356666564941406,-9.565973281860352
1639132336812328815,-3447291.714758469,-5747530.624252816,-2.653690024218287,1.3227355381944446,0.6399923057839273,0.4,2.1341052055358887,-1.8514785766601562,-6.921335697174072
1639132336914593935,-3447291.8440040317,-5747530.668731516,-2.6191522320124765,1.30235595703125,0.725385010129213,0.4,0.15488281846046448,1.6482312679290771,-8.856639862060547
1639132337008660793,-3447292.0807254435,-5747530.797706442,-2.5859281261775156,1.2856963823784724,0.6934660876720669,0.4,1.978050708770752,0.3569042682647705,-6.107004642486572
1639132337107202291,-3447292.0807254435,-5747530.797706442,-2.5545021732661386,1.286666898871528,0.6227626326370513,0.4,-1.6424996852874756,-0.8582237958908081,-10.027130126953125
1639132337209408521,-3447292.300473669,-5747530.967464914,-2.5206581791255136,1.422531156684028,0.5365496336913871,0.395,-0.3233422040939331,0.8478459715843201,-3.2762346267700195
1639132337314707756,-3447292.4148934414,-5747531.028206429,-2.506320162615504,1.3164276410590279,0.5116498830896606,0.385,-0.29378992319107056,3.270742893218994,-0.4359195828437805
1639132337410007238,-3447292.5159521853,-5747531.109342888,-2.4822808941218515,1.2185730555555556,0.7993100621553137,0.395,0.48568063974380493,-2.393725633621216,-10.640413284301758
1639132337510603189,-3447292.5159521853,-5747531.109342888,-2.4518176754328866,1.278903226996528,0.8074249661670888,0.4,-1.6132805347442627,-3.260779857635498,-4.0100274085998535
1639132337606492519,-3447292.729389136,-5747531.245948836,-2.431583090624537,1.262890625,0.8300937509404684,0.4,1.041980504989624,-1.2385740280151367,-6.191719055175781
1639132337710013628,-3447292.729389136,-5747531.245948836,-2.4057621200892587,1.2535095789930557,0.9278905316031246,0.4,-0.747590184211731,-0.8945925831794739,-7.837681770324707
1639132337845224857,-3447292.896507676,-5747531.419702324,-2.38186518748733,1.2929747960069446,0.9434950751156482,0.4,2.4248600006103516,1.8722176551818848,-9.239047050476074
1639132337938761234,-3447292.9952635104,-5747531.529110133,-2.356871052584376,1.2745361328125,1.0103919756829252,0.4,3.604834794998169,-0.994788408279419,-6.783525466918945
1639132338014309406,-3447293.1003075866,-5747531.612469351,-2.3362919529292245,1.2682281206597223,0.9933381939971266,0.4,1.2592743635177612,2.4394264221191406,-10.482915878295898
1639132338114600658,-3447293.184959069,-5747531.680067401,-2.3042015274378915,1.3013855555555558,1.1673763554267926,0.4,3.1074891090393066,3.014312267303467,-11.208356857299805
1639132338217876434,-3447293.275480689,-5747531.7574686855,-2.276614828905787,1.2557739257812501,1.2328634969529748,0.4,1.036907434463501,0.4780051112174988,-9.850542068481445
1639132338317609786,-3447293.275480689,-5747531.7574686855,-2.2477959831568857,1.26741943359375,1.2250802223545636,0.4,-0.13876289129257202,-0.3964323401451111,-8.102563858032227
1639132338415279388,-3447293.4328322727,-5747531.988692674,-2.2181793888423105,1.2365264605034723,1.1571015391900943,0.4,-0.19659264385700226,-0.24514079093933105,-10.171501159667969
1639132338508467435,-3447293.4328322727,-5747531.988692674,-2.1879159649226327,1.2735656163194444,1.0963291256826382,0.4,-0.10111014544963837,1.5234075784683228,-10.33198070526123
1639132338616965055,-3447293.5472799265,-5747532.191911532,-2.153866453966822,1.2858582118055557,1.0264400592427296,0.4,1.7375900745391846,-0.7003425359725952,-9.187742233276367
1639132338711571216,-3447293.5472799265,-5747532.191911532,-2.1292983730647226,1.2848876953125001,0.9549620804485804,0.4,-0.4730827510356903,0.8547537326812744,-10.710809707641602
1639132338807533502,-3447293.683131185,-5747532.428975921,-2.097645207247462,1.2874755859375,0.8960428255737024,0.4,0.8067706823348999,-0.015984565019607544,-9.486030578613281
1639132338922898530,-3447293.7396213985,-5747532.535453233,-2.06012765964004,1.3133544921875,0.8189208131747102,0.4,-0.37565866112709045,-0.7044614553451538,-9.539127349853516
1639132339017476797,-3447293.795779934,-5747532.619336601,-2.0340432365748544,1.3201476475694447,0.6752086588651599,0.4,-0.5950862765312195,-0.963084876537323,-9.580886840820312
1639132339107022762,-3447293.795779934,-5747532.619336601,-2.0090688904139657,1.3185302734375,0.681683294535958,0.4,-0.30008697509765625,-0.21646279096603394,-9.883353233337402
1639132339211151123,-3447293.8458540915,-5747532.76268766,-1.9828211506220956,1.3317931553819446,0.6598723030841256,0.4,0.2814232409000397,-1.2334953546524048,-10.536011695861816
1639132339323656797,-3447293.923731404,-5747533.018034802,-1.951947851977076,1.3330871006944447,0.8463411319968069,0.4,-0.26104819774627686,-0.788372278213501,-9.07498836517334
1639132339417512655,-3447293.966603996,-5747533.157473854,-1.9257415970179697,1.3442474652777778,0.8826371075570936,0.4,-0.06075295805931091,-2.244004726409912,-10.884413719177246
1639132339514266729,-3447293.966603996,-5747533.157473854,-1.8998388489100595,1.3494232465277778,0.8499971357726507,0.4,-0.1522703319787979,0.510313093662262,-9.747929573059082
1639132339614440202,-3447294.0145140155,-5747533.266855265,-1.8694037636134286,1.3503936480034724,0.8179385744020656,0.4,0.3932744264602661,-0.1766771674156189,-8.28750228881836
1639132339715267419,-3447294.055657911,-5747533.413063593,-1.8414770801875253,1.3717437456597221,0.801781994485703,0.4,-0.4675614833831787,-0.08689451217651367,-8.189663887023926
1639132339824108839,-3447294.093492768,-5747533.683230896,-1.8090531071040292,1.3537902256944445,0.9497009457040166,0.4,1.354459285736084,1.0592771768569946,-6.670772552490234
1639132339918333768,-3447294.107951833,-5747533.821692996,-1.7843984802577157,1.3749786089409721,0.9557038108418828,0.4,1.4325954914093018,0.3889213800430298,-10.43876838684082
1639132340008244991,-3447294.107951833,-5747533.821692996,-1.7587601383540292,1.3688324262152778,0.9208941823649324,0.4,1.1001349687576294,-0.12719064950942993,-7.287635326385498
1639132340118055582,-3447294.138225241,-5747534.094815638,-1.7254614075038095,1.3795074175347222,0.8686717500754226,0.4,-1.1293087005615234,0.06962218880653381,-6.531172275543213
1639132340217900991,-3447294.14392248,-5747534.215051745,-1.6980311115595956,1.3861388585069445,1.0277770472747167,0.4,-0.5518856048583984,-0.08405196666717529,-10.379707336425781
1639132340323977947,-3447294.14392248,-5747534.215051745,-1.665627165636744,1.3875946332465279,1.040683612521989,0.4,0.812861979007721,1.5050499439239502,-8.389517784118652
1639132340407169818,-3447294.142137738,-5747534.42213484,-1.6422702511164804,1.3848449131944447,0.9988521363623782,0.4,1.2631580829620361,-1.174807071685791,-13.548738479614258
1639132340508929729,-3447294.1307957917,-5747534.528332769,-1.6121887405726572,1.3817718793402778,0.9383219076319744,0.4,0.23604485392570496,-1.1530638933181763,-11.550196647644043
