time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc
1639206370830781698,-8936217.431527706,8340343.227975065,-2.3163353641841073,0.0,-5621565.856072584,0.15,0.34056130051612854,0.09723323583602905,-9.810569763183594
1639206370932589530,-8936217.431527706,8340343.227975065,-2.3163480003687997,0.0001617431640625,-5621565.928580695,0.149909423828125,0.3405686914920807,0.10441586375236511,-9.802814483642578
1639206371034371614,-8936217.431527706,8340343.227975065,-2.3163031776759286,0.0,-5621566.000045405,0.15,0.33996254205703735,0.0990295261144638,-9.811763763427734
1639206371132332563,-8936217.431527706,8340343.227975065,-2.31631080707046,0.0001617431640625,-5621566.072553503,0.149909423828125,0.34775370359420776,0.10202246904373169,-9.809377670288086
1639206371231161117,-8936217.431527706,8340343.227975065,-2.3162917335841318,0.0,-5621566.144018218,0.15,0.3405650854110718,0.09902806580066681,-9.804605484008789
1639206371329692840,-8936217.431527706,8340343.227975065,-2.316240473589625,0.0,-5621566.144018218,0.15,0.33876609802246094,0.1008252203464508,-9.809974670410156
1639206371431962966,-8936217.431527706,8340343.227975065,-2.3162578781458993,0.0,-5621566.144018218,0.15,0.3459629416465759,0.10201966762542725,-9.795656204223633
1639206371530050277,-8936217.431527706,8340343.227975065,-2.316273136934962,0.0,-5621566.144018218,0.15,0.32917746901512146,0.09304182231426239,-9.807587623596191
1639206371630211591,-8936217.431527706,8340343.227975065,-2.316287203631129,0.0,-5621566.144018218,0.15,0.34236106276512146,0.09184286743402481,-9.79983139038086
1639206371730196952,-8936217.431527706,8340343.227975065,-2.3162867267939706,0.0,-5621566.144018218,0.15,0.33637434244155884,0.10501492023468018,-9.804605484008789
1639206371829789161,-8936217.431527706,8340343.227975065,-2.316275521120753,0.0001617431640625,-5621566.216526312,0.149909423828125,0.338758647441864,0.09124736487865448,-9.815343856811523
1639206371931761980,-8936217.431527706,8340343.227975065,-2.31627361377212,0.0,-5621566.287991036,0.15,0.34715110063552856,0.09124527871608734,-9.80520248413086
1639206372032413482,-8936217.431527706,8340343.227975065,-2.3162776668879648,0.0001617431640625,-5621566.287991036,0.15,0.34594908356666565,0.09843267500400543,-9.82071304321289
1639206372132412433,-8936217.431527706,8340343.227975065,-2.3162795742365976,0.0,-5621566.431963854,0.149909423828125,0.3561389446258545,0.08944837749004364,-9.801025390625
1639206372233377933,-8936217.431527706,8340343.227975065,-2.316298886141505,0.0,-5621566.431963854,0.15,0.3303762674331665,0.09364038705825806,-9.806990623474121
1639206372333700895,-8936217.431527706,8340343.227975065,-2.316330357393946,0.0,-5621566.431963854,0.15,0.3441551625728607,0.0972336009144783,-9.812360763549805
1639206372431017637,-8936217.431527706,8340343.227975065,-2.316330357393946,0.0,-5621566.431963854,0.15,0.3339768648147583,0.1002248227596283,-9.80162239074707
1639206372534154653,-8936217.431527706,8340343.227975065,-2.3163258274409433,0.0,-5621566.431963854,0.15,0.3333638310432434,0.09424261003732681,-9.824292182922363
1639206372634604215,-8936217.431527706,8340343.227975065,-2.316334410509791,-0.0001617431640625,-5621566.431963854,0.15,0.35793882608413696,0.09842950105667114,-9.805201530456543
1639206372735397577,-8936217.431527706,8340343.227975065,-2.3163644512507577,0.0,-5621566.57593666,0.150090576171875,0.329781174659729,0.0948362946510315,-9.799833297729492
1639206372837324619,-8936217.431527706,8340343.227975065,-2.316344424090113,0.0,-5621566.57593666,0.15,0.34774959087371826,0.09723371267318726,-9.812956809997559
1639206372933515310,-8936217.431527706,8340343.227975065,-2.31633727153274,0.0,-5621566.57593666,0.15,0.34177082777023315,0.10142012685537338,-9.79148006439209
1639206373030383110,-8936217.431527706,8340343.227975065,-2.3163050850245614,0.0,-5621566.57593666,0.15,0.33936503529548645,0.0954359620809555,-9.804605484008789
1639206373132294416,-8936217.431527706,8340343.227975065,-2.316325112185206,0.0,-5621566.57593666,0.15,0.34896332025527954,0.10920339822769165,-9.793270111083984
1639206373231925964,-8936217.431527706,8340343.227975065,-2.3162392814967294,0.0,-5621566.57593666,0.15,0.3249776363372803,0.09304438531398773,-9.82011604309082
1639206373330544948,-8936217.431527706,8340343.227975065,-2.3161861141535898,0.0,-5621566.57593666,0.15,0.3465539216995239,0.09663382172584534,-9.806990623474121
1639206373431460142,-8936217.431527706,8340343.227975065,-2.316149397692408,0.0,-5621566.57593666,0.15,0.3303849697113037,0.10800822079181671,-9.804008483886719
1639206373532369852,-8936217.431527706,8340343.227975065,-2.3161319931361337,0.0,-5621566.57593666,0.15,0.34894731640815735,0.10921022295951843,-9.826677322387695
1639206373629694700,-8936217.431527706,8340343.227975065,-2.316153450808253,0.0001617431640625,-5621566.648444725,0.149909423828125,0.3453599512577057,0.09782959520816803,-9.799235343933105
1639206373730437517,-8936217.431527706,8340343.227975065,-2.3161174496028085,0.0,-5621566.719909477,0.15,0.3369693458080292,0.0930403620004654,-9.80042839050293
1639206373835125684,-8936217.431527706,8340343.227975065,-2.3161083896968027,0.0,-5621566.719909477,0.15,0.3489563465118408,0.09603244066238403,-9.793866157531738
1639206373931537866,-8936217.431527706,8340343.227975065,-2.316104574999537,0.0,-5621566.719909477,0.15,0.3315805196762085,0.10381767898797989,-9.805201530456543
1639206374040571212,-8936217.431527706,8340343.227975065,-2.316102429232325,0.0,-5621566.719909477,0.15,0.34296268224716187,0.09902758151292801,-9.80221939086914
1639206374132308006,-8936217.431527706,8340343.227975065,-2.316104336580958,0.0,-5621566.719909477,0.15,0.3237875699996948,0.0894480049610138,-9.799236297607422
1639206374232123613,-8936217.431527706,8340343.227975065,-2.3160945614192148,0.0,-5621566.719909477,0.15,0.3297823667526245,0.10621325671672821,-9.809377670288086
1639206374333662509,-8936217.431527706,8340343.227975065,-2.316121025881495,0.0,-5621566.719909477,0.15,0.34656578302383423,0.10261689126491547,-9.788496971130371
1639206374429606437,-8936217.431527706,8340343.227975065,-2.3161505897853036,0.0001617431640625,-5621566.791374229,0.150090576171875,0.3405662775039673,0.10022519528865814,-9.803411483764648
