"时间","longiForce Monitor: longiForce Monitor (N)","sideForce Monitor 2: sideForce Monitor 2 (N)","verticalForce Monitor 2: verticalForce Monitor 2 (N)","xMoment Monitor 2: xMoment Monitor 2 (N-m)","yMoment Monitor: yMoment Monitor (N-m)","zMoment Monitor: zMoment Monitor (N-m)"
0.005,7771.319332091116,6.265192637793097,-144916.89744545193,-17.31133348036349,7072.32831075609,13719.372164611292
0.013026053416707364,16585.144115699466,17.637154853363242,-142111.13460537256,-28.898872783792363,16477.845434051087,32040.62980751718
0.018989385001574273,13977.132717293376,2.1940054683810923,-142723.2511989082,-13.050356187170149,13382.551555073425,25663.807367435016
0.022989385001574277,14744.830463555098,3.2983151799128523,-142156.600531325,-10.011754716543974,13571.364513692339,26761.06735401863
0.027446355280864244,14517.768800857202,1.5331598168683656,-142861.51559576284,-12.036944414671847,14072.357555370561,27240.582263552493
0.031784989505445636,15028.061263710775,15.044382484607711,-142873.47341329468,-26.453405218116366,14156.495878760203,27233.577732401493
0.03612529882619619,14733.643017933915,-4.203931701856226,-142749.92979742787,-5.7054988808680305,14067.571625023524,27465.433696552427
0.04012529882619619,14678.85403743109,-2.8491874746508605,-142790.62975253913,-5.050853209645799,14107.670717580158,27354.47414541895
0.04502251932646085,14985.780029279695,18.408159786296316,-142904.84290538167,-29.70259623236089,14253.152123258831,27934.272431165904
0.04922393344092831,14899.79840460221,-2.0938958278718705,-143030.66375655626,-5.577070413632694,14344.249750172647,27853.46373345859
0.053508299261638845,15406.269950975517,29.474737515261786,-142992.87959938977,-39.70314165294322,14404.241033421638,28268.732439060357
0.05850829926163885,15133.599871173696,4.55223207943849,-143118.95954481504,-13.802655002027597,14532.872830935146,28366.263488493845
0.06250829926163885,15843.276769466269,46.35293243795505,-143127.6553869097,-59.563021294811314,14625.443980200953,28653.666583952287
0.06650829926163886,15436.123838492202,12.668128099580604,-143285.2193168086,-24.50760189139975,14684.07142762072,29044.25718794835
0.07060237493460982,15488.568559821011,13.938103884055982,-143352.76324500694,-22.176041546809,14845.226776271602,29132.2426978897
0.07674798509117464,15754.865357450166,40.520899296698964,-143492.05120441632,-53.30966236292594,14869.183617939081,29676.21149777598
0.08212176231682364,16428.127265646748,53.02408680706718,-143591.0158636883,-67.13045754701844,15149.816693087583,30037.647002276262
0.08728007250730671,16075.118266721836,28.585690563043276,-143784.28959318317,-39.8710482387758,15213.450617354918,30456.42163799797
0.09193040677440052,16996.59239075,74.96151921669096,-143838.9538581256,-90.80785206432847,15504.737645851239,30794.34546824402
0.0966933110935637,16380.092516703473,41.306726943315155,-144037.39886534333,-54.1138679973024,15488.966578959047,31131.63641375712
0.10077376659325306,16572.724253937937,52.55552482174554,-144111.73581667745,-63.50925120003053,15789.20501863773,31458.084975771377
0.10577376659325306,16751.494816379734,42.70461109119952,-144306.51543222374,-54.96650123138304,15818.77476462051,31831.57613578096
0.10994281802595932,16914.308250622653,62.26240760741909,-144358.50566547527,-73.88514445748572,16102.736854420895,32128.45457627441
0.11399993714140763,17447.484202880198,79.97475117895792,-144560.67050679543,-94.44442195794991,15906.649301057318,32491.839770393235
0.11933613968237557,17220.720287427317,63.28162652466306,-144632.1738231061,-75.32469446742769,16303.906066618098,32810.32931541606
0.12441539894144715,17807.295710176615,89.56305628641518,-144826.09077826425,-103.11335613809872,16376.441844052604,33379.59459207097
0.12957600130794183,17675.355586503432,72.36888573338952,-144960.19804905573,-84.20134826024291,16690.90375918068,33807.65212108273
0.13445301289498593,18243.256460534893,99.9071021354363,-145159.32913493173,-114.98591620532918,16734.311514755238,34436.46345849739
0.1392780246921365,18083.733836292202,80.55922397967302,-145260.83864279563,-92.01577802275524,17078.444050018814,34753.395961633694
0.14459291150649334,18735.09621209283,105.69427975678141,-145429.86139859757,-120.19558837482522,17138.34059696592,35476.319314885026
0.1492771997335065,18566.83939067391,90.7466561982448,-145592.2159982892,-101.29613569153973,17497.693563583318,35845.67083264718
0.15332430562111127,19329.800053343803,125.60159274568582,-145714.5987187013,-139.9850235536088,17478.552927495326,36414.69147006101
0.15928074269305692,19026.647395266773,114.01747442071128,-145837.44171170073,-125.90255819067299,17913.3740506365,36822.37350988842
0.1636282305903506,19837.677735562873,155.13936324696354,-145993.46573091464,-172.34810009539876,17972.421078593536,37622.69202660767
0.16770223159535477,19483.798504758422,128.62411810832717,-146097.76998929505,-140.18776783578036,18286.68228839282,37904.67328511191
0.17170223159535478,21212.793471094148,184.45398070014159,-146236.28286654118,-200.69564089964737,18623.341181485423,38572.375237357475
0.17570223159535478,19987.42101018863,148.76160511317704,-146322.56433561913,-162.53648297264667,18507.001983018297,38941.90041581975
0.18005447410532027,20211.952754979866,158.2632032982086,-146424.44087926528,-171.21626007604542,18961.9842989711,39509.372140867985
0.18565378804403898,20670.088455234676,166.36418859733038,-146577.13738666577,-180.98881786059755,18972.078128792942,40302.80531463203
0.19112647074324607,20923.626991713736,184.26465898346666,-146752.35284921186,-196.0581352300556,19613.15669378439,41324.06837980545
0.19643744234514773,21292.24307010629,182.20919621289545,-146875.82483510167,-194.03949614549293,19593.318561450273,42055.75568861351
0.20151100926131194,22963.99910634246,209.1958290896608,-147085.13072277943,-218.52102706141946,20356.23023102589,43108.14085790995
0.20658380116892103,21918.390597761572,189.1739837242264,-147166.39312512623,-201.52086506415733,20300.52249055136,43739.03868968113
0.21102581953848565,22294.890960075234,214.20520725977028,-147277.47847593983,-225.8287746235269,20739.385999291488,44490.84883343691
