"时间","longiForce Monitor: longiForce Monitor (N)","sideForce Monitor 2: sideForce Monitor 2 (N)","verticalForce Monitor 2: verticalForce Monitor 2 (N)","xMoment Monitor 2: xMoment Monitor 2 (N-m)","yMoment Monitor: yMoment Monitor (N-m)","zMoment Monitor: zMoment Monitor (N-m)"
0.005,4534.43918532068,-62.98356683660322,-145411.55025558974,73.36110860556799,4513.871715371116,7955.976151721791
0.01,9166.090702984597,-69.98084265796071,-143883.8444456038,86.96853613718729,8895.114614091457,16335.909843643969
0.015,13758.14365700014,64.4447704609343,-144995.52491989886,-90.4859329456747,12265.303353584686,25466.589867310995
0.02,16147.759746947298,63.06876076129716,-143155.5635245348,-96.53999494746492,15188.667762373672,30237.907183534484
0.025,16076.256779511703,17.755000309828375,-140942.11304845221,-37.26306405049209,15522.40766215977,30164.27755858303
0.035,14878.642891784302,-13.834380353878606,-140646.76051090469,15.590196808425972,14701.559271392814,28081.219097550842
0.04,14548.343251341348,-14.271921803320527,-141149.71590091486,16.875893615628236,14214.155079813661,27384.329840536313
0.045,14728.473033800183,11.026791804117776,-141345.69661263793,-18.756517653283975,13995.435755842243,27346.279420305225
0.049999999999999996,14809.769005930619,33.666048952003024,-141790.6472730573,-48.457842493146295,13806.465463166425,27280.689670317148
0.05499999999999999,15007.478971064185,-4.933153685906571,-142744.0196848042,10.217925620897493,14469.867457394386,27402.87778609731
0.060342740121121105,15410.46910885876,51.34006500097382,-143459.7199563161,-68.77625162548415,14347.338212400351,28042.920405099034
0.06534274012112111,15555.8077159668,51.104674922685334,-143457.45771942605,-69.33318794922297,14400.133063179337,28273.345038014493
0.07034274012112111,15576.384199015218,54.38494812027997,-143369.9598009359,-72.83702211030023,14399.909461129288,28414.85998293623
0.07534274012112112,15808.878277466483,40.968616936999425,-143283.64018938344,-56.222195942132416,14614.696659481653,28818.235989867793
0.08034274012112112,15892.869902623072,30.72248255313695,-143159.63317043352,-40.75677062338718,14784.542213797393,29255.844005964027
0.09034274012112113,16322.74286911319,24.652397397932095,-143061.21908543733,-32.14546615731824,15261.872666398394,30485.7859351825
0.09534274012112114,16701.736226151334,30.261499680181554,-143119.19582192192,-35.50033190918868,15704.481753299104,31324.95763787136
0.10034274012112114,16762.992105156765,31.144074279587628,-143111.22431403626,-36.82435770661526,15807.253881599116,31695.048004483986
0.10534274012112115,17133.20883494122,34.051611075744425,-143255.67107767647,-41.146594791546725,16136.028618099519,32304.85591546588
0.11534274012112115,17604.563035696065,27.510712562174227,-143482.47440986274,-33.1564759563585,16521.052955534735,33515.70470159525
0.12034274012112116,17697.885931948415,38.77889633257008,-143591.2604497718,-46.55834608868958,16642.576374301407,33877.545967417354
0.12534274012112115,18075.0916302579,81.10900850686645,-143840.96194490406,-98.6106045679196,17007.446060187467,34531.26942191679
0.13034274012112115,18160.38516965231,83.42181236171798,-143967.03482696225,-101.92737310208375,17117.724126004858,34823.213240166275
0.13534274012112116,18555.57922883825,76.72674865587747,-144245.79619480626,-87.55732911403477,17359.420466097436,35381.1102953465
0.14534274012112117,19051.788029025327,73.54401150933215,-144741.17842825208,-82.80927623274457,17688.841604274086,36684.02406714238
0.15034274012112117,19051.974708962756,86.24317410559367,-144806.45546752628,-97.39708326964602,17717.888084992068,36891.12992838196
0.15534274012112118,19482.787885049165,106.97041101638115,-145075.6924142454,-121.3671977613573,18092.74987981087,37707.6946102936
0.16034274012112118,19513.950186514896,108.7179548349747,-145143.50733565196,-123.35270513154117,18134.902706261833,37954.54434991791
0.16534274012112118,20013.584439940638,119.30248097661266,-145388.1463308111,-132.69889703434387,18348.327206862607,38853.46227108225
0.1753427401211212,20571.61323528838,154.27708326376208,-145658.2308056857,-172.8597536784093,18902.30026546321,40171.17624437001
0.1803427401211212,20615.546416493395,158.4444713442993,-145691.28439781576,-176.62828994183255,18939.939560848594,40465.73681364641
0.1853427401211212,21177.486016592302,147.14324349689744,-145871.92364898,-162.15600379288867,19294.496480734248,41479.92844796417
0.1903427401211212,21223.885234183745,156.48582581342552,-145916.57100775113,-170.5584083331067,19391.305209568938,41780.2798560299
0.2000502539777889,21834.275995033655,175.47294904751837,-146198.18168272031,-187.3410777868305,19909.91324005586,43035.15449795646
0.20403661019526786,22515.85096009412,205.67739452267534,-146365.96399627882,-221.03775868920576,20518.960300750885,44135.42279726511
0.20611350229887238,22630.81921323991,212.23240939377635,-146406.34033453112,-229.21298710754962,20752.419146784345,44846.326258132285
0.20820553817420673,22697.679163810033,204.2224250245637,-146393.73945992318,-221.16855603138347,21025.340287801017,45454.986092597435
0.21027089981477273,22790.2336684392,213.79515667438437,-146407.1674894991,-232.9033191204444,21348.709676782997,45826.73077682896
0.21459739511459106,23657.732660655565,239.0217816605763,-146849.31364587412,-250.97615261673513,21782.09720598842,47420.07825109218
0.21736663053444932,23286.1590986451,235.30581877533172,-146860.19121622213,-244.74337066116388,21497.73489957463,46981.98533260772
0.22067461090446464,22999.62848125961,231.36327736680906,-146801.16775388466,-244.43530106044807,21249.417548594443,45998.57693561772
0.223708594798219,23703.539877702708,237.72688058828018,-146986.7439699058,-246.16885446528795,21371.226805837407,46232.3608269612
0.22665204940296751,23655.20023907591,245.32943187868736,-147072.24485281922,-256.78554252872823,21329.518553941398,46676.125596889615
0.23320789263541675,23722.40498401487,246.02419027334625,-147048.67782322466,-253.53111106521155,21520.78773932704,46876.36198049317
0.23820789263541675,24481.75268226479,270.54444951422187,-147251.06379636592,-278.8526213136361,21908.525259121387,48005.01257444717
