"时间","longiForce Monitor: longiForce Monitor (N)","sideForce Monitor 2: sideForce Monitor 2 (N)","verticalForce Monitor 2: verticalForce Monitor 2 (N)","xMoment Monitor 2: xMoment Monitor 2 (N-m)","yMoment Monitor: yMoment Monitor (N-m)","zMoment Monitor: zMoment Monitor (N-m)"
0.005,4608.775893963384,-40.368696315153386,-145651.19457584067,46.57558476740413,3991.48670581353,7830.7826941809935
0.015,12816.344423093731,22.728576915235998,-144270.52159202375,-35.9268473361825,11920.056654144677,23550.991386145197
0.02931331932806465,15127.1156709095,9.203897774337143,-140663.0977852055,-25.248974747199643,14724.583744588208,28743.235047662798
0.04313374939549561,14607.883488962261,11.680349131875039,-142280.9418068017,-22.561937198295453,14043.186247189367,26981.892280038854
0.055220633081133084,15281.59114995231,16.338871880978086,-142878.6679473376,-28.447347332028386,14470.052192942254,28187.20652120327
0.06816127786159464,15591.935800492856,20.50886969908121,-142859.01512862803,-33.06791544190123,14739.902901157207,28791.80812734731
0.0826597047862681,16046.671612558275,29.53841743486054,-143146.0954119528,-39.76149625327677,15145.39512332527,29779.996344201332
0.09728919364594024,16702.056043360066,42.42630728725731,-143572.04078722358,-52.290760250819545,15759.11131823806,31168.225893590527
0.1055059598863886,17129.859054763023,49.684567091189855,-143848.40432847137,-60.064865624051556,16065.115889389976,32121.065840751253
0.11763124268820288,17491.743117014576,57.378231598078244,-144154.3865388287,-70.09033063489073,16391.67330654574,32948.732218424135
0.12907839134327032,17972.41364135945,83.41746580942613,-144543.5990596442,-97.41098305860312,16698.576248703463,34020.00623371842
0.14010468367484497,18456.984929666352,110.03951738465062,-144843.52375453958,-125.58771986327163,17107.881307860174,35155.92490923996
0.14967739543075556,18892.094265248186,113.06446610127122,-145180.09128927544,-126.83909171544958,17557.397785596124,36370.828302122914
0.15893561066265538,19418.374042473497,126.90180221846522,-145416.31424586964,-141.3974109871303,17914.401759339442,37404.81614422957
0.16660936558613393,19894.519445853417,121.01018671927974,-145737.42001179862,-131.85163845309708,18234.08553478658,38357.323038810784
0.17375654959792147,20441.0894250602,142.08695741659145,-145967.65897629774,-156.8537972295936,18806.721204877605,39258.527889144156
0.17871622403629395,20364.945593456137,146.96730569300354,-146055.63071418955,-159.02322238722084,18771.230270483095,39583.94246177751
0.18545552116879566,21013.680867990897,165.27021245385305,-146282.10675761898,-177.54814438015453,19228.531269359402,40558.192899037895
0.19143699508151396,21001.02125078094,158.0932996818391,-146352.43180214489,-167.22788243308952,19489.22151599326,41212.68896654768
0.19767243600329806,21591.98645198545,187.82242814015015,-146566.49371545092,-199.09640408400213,19797.13722040403,42198.55901305346
0.20394021098076975,22355.046218763477,193.81453961988893,-146749.22481774655,-206.05236700918522,20405.8452646457,43076.40170367948
0.20785146218990358,22255.778813062687,204.20791806584197,-146836.12055823157,-213.75988776965548,20552.422170723956,44241.79744426354
0.21163302250328603,23269.11868534374,212.37908432489112,-147029.8552364924,-219.89114114627048,21069.010553240067,45001.47588320768
0.21617498863966358,22730.296465108746,234.81501776047503,-147141.88163011044,-246.69683837915082,20741.83055671016,44975.826942325315
0.21864829347374942,22706.51108343756,223.62730655882183,-147062.6276942805,-232.9443989848759,20957.515381990226,45142.637795029565
0.222799888082497,23933.098482568308,266.5564793301011,-147246.015802442,-279.5746442886907,21470.8890436471,46634.621046239285
0.22674249115515885,23457.142780492715,240.86175087614956,-147271.08617189538,-252.4570229372786,21470.41563943124,46985.955232903914
0.23035783988735684,23724.23310684749,251.36231312766634,-147364.73608422908,-261.0761658578972,21848.5161919938,47559.32405896832
0.23383286953615282,24575.36491073939,266.7949233494808,-147635.4426014856,-278.6759912143241,22028.88104666939,48754.56921633628
0.238691404967919,24166.141189667982,254.94101808233142,-147507.25415163685,-264.597875000558,22206.736091286533,48674.78499072575
0.2457554726225257,25312.724481795693,295.8762813837908,-147725.90270124446,-304.5725078172132,22778.432367291494,50317.66918387651
0.2531233626446447,26076.484803085867,276.9105982770562,-147807.62397952558,-283.43428279163226,23431.15397618357,52077.53670225286
0.2555113904748458,26280.22877880311,292.7333602298392,-147978.20073847883,-296.4228357640421,23684.019536555574,53455.35440059119
0.25929364250585857,26123.66552613769,294.09957588538174,-148033.18308137718,-297.0730005730216,23932.629754067886,53640.46480327682
0.26437993243962055,26940.0301699852,307.48531976063526,-148220.06776302587,-312.6140518679339,24096.001304175035,54301.03307841224
0.26966811871864055,26785.931998437423,288.0160618979849,-148077.5294187465,-288.2622767066824,24303.884851024985,54733.18820651563
0.2760609013134816,27963.692385196693,324.00830570832335,-148291.9485469287,-321.1382661190737,24862.39534052486,56803.977942389996
0.28145235471578806,27970.12598395129,326.6800411623821,-148297.3269711186,-323.2760227067586,25373.033171896866,57636.66946112555
0.2858197072059878,28831.53756486406,349.67728811896484,-148610.7970017467,-346.0481301552988,25691.43657531102,59137.14211343022
0.2884501313115221,28560.367429979542,332.77718678347287,-148505.53193631067,-327.7647886994604,25847.595159746008,59117.6432478524
0.2916574152281443,29990.322753670393,343.4368455290972,-148526.7834807027,-337.4902396244231,26422.397650624087,60265.52229150102
0.29535697704922564,29259.492362618246,335.5979251989006,-148615.84022245175,-329.28451684302144,26166.87399919221,60599.7488121752
0.29835697704922565,29383.59024328299,343.121068158826,-148537.60646083552,-334.12953046351043,26613.309180251283,61004.96250919977
0.30178245636561707,30846.872911132414,386.0554685211869,-148763.09683892972,-377.9365127379636,27034.392538507902,62035.21457684127
0.3062387284490373,30102.647932331423,357.95199446108444,-148673.02921833843,-346.4332963558155,26924.946685139355,62536.87048189716
0.3108726412274351,30624.297465466872,385.324660750517,-148691.96347771367,-371.051327388666,27655.981871208176,63720.68196912584
0.31462876620677066,31612.907440666273,409.2222631889847,-148962.61973353918,-395.0292683607115,27840.962289535648,65303.646217121444
0.3179854505581742,31233.025250398074,383.48885561234346,-148848.01267008713,-367.88617895573094,27984.625128596836,65091.233927952904
