time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc,droll,roll,x2_acc,y2_acc,z2_acc,droll2,roll2
1.70064E+18,-3447245.105,-5747448.594,-2.721216365,0.044802856,-0.733748023,0.144,0.254246593,0.082879685,-9.883354187,-0.010403426,-0.016378885,0.185691327,-0.438964367,-9.805813789,0.006001329,0.046340477
1.70064E+18,-3447245.105,-5747448.594,-2.720980807,0.045288086,-0.906387513,0.147,0.114707783,-0.013553008,-9.666197777,0.023952881,-0.016368501,0.431958377,-0.352535725,-9.790233612,0.012583444,0.046568733
1.70064E+18,-3447245.114,-5747448.588,-2.720821067,0.065505981,-1.07887149,0.15,0.41332671,0.461795241,-9.628614426,-0.007232078,-0.016338049,0.227359325,-0.2271671,-9.860396385,0.006974176,0.04661214
1.70064E+18,-3447245.114,-5747448.588,-2.720676108,0.088635254,-1.41568375,0.153,0.384203136,0.037990473,-9.943012238,0.019907935,-0.016012171,0.203984916,-0.447575092,-9.865908623,0.010806428,0.04700489
1.70064E+18,-3447245.114,-5747448.588,-2.720551654,0.081195068,-1.750937842,0.156,0.038169567,0.313935399,-9.703783035,-0.015230808,-0.016055238,0.079784855,-0.364005089,-9.842981339,0.00733122,0.047188055
1.70064E+18,-3447245.123,-5747448.582,-2.720766707,0.202017212,-2.486408219,0.159,0.619995773,0.527675807,-9.752105713,0.029008305,-0.016094577,0.203822017,-0.405838311,-9.841836929,0.011592112,0.047476381
1.70064E+18,-3447245.135,-5747448.577,-2.722532435,0.117910767,-3.201592434,0.162,1.306037307,0.363577127,-9.46336174,0.040321618,-0.015859175,0.373572171,-0.642359614,-9.912109375,0.011508771,0.04779619
1.70064E+18,-3447245.135,-5747448.577,-2.724344893,0.094296265,-3.545331053,0.165,-0.469657451,0.751574159,-9.703783035,-0.005436031,-0.015465459,0.149611816,-0.583673954,-9.751382828,0.004310101,0.047946546
1.70064E+18,-3447245.148,-5747448.573,-2.72660224,0.109176636,-3.885866433,0.168,0.751150489,-0.498415351,-10.02116394,-0.002206441,-0.015664551,0.444725931,-0.341335177,-9.700759888,0.002261041,0.047786739
1.70064E+18,-3447245.148,-5747448.573,-2.731862231,0.11499939,-4.289507708,0.171,0.593615949,0.523492098,-9.786707878,-0.002273641,-0.016964583,0.358683378,-0.364005417,-9.823004723,-0.007859537,0.047294199
1.70064E+18,-3447245.164,-5747448.569,-2.737969085,0.12729187,-4.683716395,0.174,0.091373861,1.180214882,-9.616682053,0.000679258,-0.017616354,0.240372777,-0.337883174,-9.758488655,-0.005823602,0.046788257
1.70064E+18,-3447245.164,-5747448.569,-2.74430482,0.170962524,-5.22797241,0.177,0.443769276,0.768436551,-10.18880272,0.006250601,-0.018009707,0.39009887,-0.32036674,-9.814004898,-0.000289658,0.046363771
1.70064E+18,-3447245.164,-5747448.569,-2.753607913,0.282080078,-5.750523839,0.18,1.226844788,-0.681651354,-9.833240509,0.056535225,-0.016155951,0.683634877,-0.269368351,-9.877733231,0.0075247,0.046436377
1.70064E+18,-3447245.182,-5747448.566,-2.761762782,0.257980347,-6.428744845,0.183,-0.155971676,1.258022785,-9.513473511,0.020003328,-0.015304324,0.53985703,-0.269254446,-9.741704941,0.009816555,0.046917636
1.70064E+18,-3447245.209,-5747448.563,-2.771698161,0.260568237,-7.059264795,0.186,0.145213753,1.028748989,-9.623841286,-0.010852559,-0.01636143,0.370191336,-0.260530442,-9.756097794,-0.000308945,0.046970569
1.70064E+18,-3447245.209,-5747448.563,-2.782042189,0.27350769,-7.661291337,0.189,-0.065645531,0.105619594,-9.833837509,0.013866942,-0.017111832,0.433281124,-0.222731799,-9.818875313,-0.006699318,0.046634685
1.70064E+18,-3447245.24,-5747448.562,-2.792927428,0.326882935,-8.211356628,0.192,-0.066276826,0.072099686,-9.865455627,0.043468297,-0.01543169,0.541057348,-0.008925582,-9.823041916,0.007794205,0.046757139
1.70064E+18,-3447245.24,-5747448.562,-2.804090663,0.346615601,-8.731605298,0.195,0.992863417,0.208071321,-10.20849037,-0.005235524,-0.01453087,0.4783234,-0.339776039,-9.813171387,0.016237225,0.047270503
1.70064E+18,-3447245.277,-5747448.56,-2.817220374,0.334970093,-9.18214059,0.198,0.754842997,-0.521810889,-9.792076111,0.003832042,-0.015786655,0.234754607,-0.392847836,-9.773038864,0.012685536,0.047591403
1.70064E+18,-3447245.277,-5747448.56,-2.829507514,0.378479004,-9.543622234,0.201,0.413571596,-0.26082325,-9.601171494,0.005377285,-0.014217176,0.519301176,-0.256772369,-9.928871155,0.012864292,0.048146687
1.70064E+18,-3447245.321,-5747448.558,-2.84179227,0.411636353,-9.843167028,0.204,-0.046633907,0.927605152,-9.789690018,-0.031181833,-0.013533454,0.338355303,-0.020179059,-9.854990959,0.007000351,0.048692521
1.70064E+18,-3447245.321,-5747448.558,-2.856734439,0.374597168,-10.08036602,0.207,0.267296582,-0.190723047,-9.865455627,0.025089517,-0.014342157,0.547118783,-0.098119587,-9.906908035,0.019178625,0.04965141
1.70064E+18,-3447245.371,-5747448.553,-2.871001407,0.459835815,-10.25478523,0.21,0.483769506,0.562504053,-10.26337433,0.06116784,-0.012428504,0.569360852,-0.393167555,-9.809148788,0.025240416,0.050652917
1.70064E+18,-3447245.371,-5747448.553,-2.887301608,0.411474609,-10.31200199,0.213,0.431203902,-0.600804508,-9.95255661,-0.001526842,-0.013235658,0.466459334,-0.360763848,-9.740976334,-0.010748491,0.050871689
1.70064E+18,-3447245.371,-5747448.553,-2.905141517,0.447219849,-10.23183479,0.216,0.482637554,0.748451471,-9.071409225,0.023567203,-0.012481619,0.58653152,-0.735886455,-10.18279362,-0.018550087,0.049894683
1.70064E+18,-3447245.425,-5747448.548,-2.921161815,0.381390381,-10.23641578,0.219,0.513723552,0.708615661,-10.42206478,-0.035508424,-0.01272727,0.293660104,0.17813094,-9.451961517,0.005987164,0.049457952
1.70064E+18,-3447245.486,-5747448.544,-2.940515204,0.52453311,-9.858797951,0.222,0.689336896,1.036479473,-9.367312431,0.014463024,-0.012548198,0.474279344,-0.252226532,-10.04213524,0.028662208,0.050141856
1.70064E+18,-3447245.486,-5747448.544,-2.959022685,0.550735445,-9.399077149,0.225,0.240170449,0.10875532,-10.53004646,-0.020903002,-0.012423383,-0.152091607,-1.519338846,-9.971838951,0.045108385,0.050435081
1.70064E+18,-3447245.551,-5747448.538,-2.980606719,0.561087007,-8.89102293,0.228,-0.235150546,0.953011036,-8.138357162,-0.007616626,-0.010242559,0.359844059,-1.126716614,-10.02748871,0.016271109,0.051399555
1.70064E+18,-3447245.551,-5747448.538,-2.996767684,0.594082613,-8.301538552,0.231,1.119508624,-0.488792598,-10.23533535,0.041477315,-0.010804111,0.437134147,0.067054726,-9.869247437,-0.024165871,0.050436247
1.70064E+18,-3447245.551,-5747448.538,-3.022807761,0.659588623,-7.564241879,0.234,0.170546249,0.449878246,-9.906023026,-0.067600295,-0.011788563,0.821390986,-0.420146257,-10.14707947,0.014398377,0.049899247
1.70064E+18,-3447245.62,-5747448.528,-3.049211665,0.600390625,-6.991912298,0.237,0.345170081,0.893224239,-8.538066864,-0.014279492,-0.011972129,0.729460955,-0.490640521,-10.42765331,-0.003889716,0.04899938
1.70064E+18,-3447245.62,-5747448.528,-3.066242381,0.679968262,-6.271093062,0.24,0.504789114,0.002247416,-10.8140173,-0.015840221,-0.013070311,0.577055335,-0.099430308,-9.3009758,0.028645324,0.049596861
1.70064E+18,-3447245.699,-5747448.514,-3.089226409,0.670101957,-5.598516772,0.243,0.781953692,0.705439866,-9.52958107,0.011018373,-0.013192818,0.408835948,-0.355905265,-10.38984871,-0.003064451,0.049407564
1.70064E+18,-3447245.785,-5747448.5,-3.113840743,0.543133545,-5.154032714,0.246,0.785467565,0.522236943,-9.503929138,0.035127576,-0.013862751,0.100445285,-0.48902458,-9.825470924,-0.018497683,0.048541412
1.70064E+18,-3447245.785,-5747448.5,3.139258047,0.801275635,-4.294782519,0.249,-0.000699401,-1.074579477,-11.82939529,0.000113437,-0.014041455,0.496730447,0.578827143,-9.183655739,-0.010719271,0.046859261
1.70064E+18,-3447245.874,-5747448.484,3.118486067,0.786233492,-3.521000562,0.252,0.663387537,1.312357426,-8.800560951,-0.06650345,-0.01546994,0.364903271,-0.288515776,-10.23456573,-0.048802916,0.045422975
1.70064E+18,-3447245.874,-5747448.484,3.088142057,0.778793364,-2.7939665,0.255,0.884036958,1.777561903,-8.928826332,-0.091490127,-0.016010696,0.281025976,-0.727293491,-10.52444649,-0.04133299,0.043930609
1.70064E+18,-3447245.874,-5747448.484,3.060242792,0.819067383,-2.041841393,0.258,0.294781119,0.736617506,-9.755088806,0.039926823,-0.015575204,0.590190291,0.359053969,-9.077236176,0.004306943,0.042729873
1.70064E+18,-3447245.958,-5747448.459,3.032879968,0.851092529,-1.313802476,0.261,-0.630174756,-0.431790948,-10.85458469,-0.014329787,-0.017426498,0.623440742,0.473618746,-9.257158279,0.027239785,0.04097566
1.70064E+18,-3447246.045,-5747448.43,3.006029268,0.848019438,-0.562288341,0.264,0.60676837,-0.397217512,-10.11900139,0.124702625,-0.018941641,0.59937489,1.188916445,-9.861987114,-0.024932101,0.03986403
1.70064E+18,-3447246.045,-5747448.43,2.981201311,0.786395264,0.114411205,0.267,-0.031032994,1.863542795,-10.73347855,0.056677796,-0.019274868,0.339289188,-0.408125281,-10.03650093,-0.05379007,0.037647262
1.70064E+18,-3447246.139,-5747448.398,2.959715982,0.8659729,0.760431831,0.27,0.851145446,1.705335617,-9.978209496,0.002867073,-0.016524637,0.853922248,-0.684198141,-9.570520401,0.003431128,0.035646595
1.70064E+18,-3447246.139,-5747448.398,2.945882459,0.947329683,1.292229297,0.273,0.67583704,1.062963724,-10.06232738,-0.072176918,-0.013679514,0.359186113,0.391335785,-9.907182693,0.016612161,0.035109073
1.70064E+18,-3447246.139,-5747448.398,2.940210958,0.967709379,1.774414516,0.276,0.884832799,-0.364314795,-9.997301102,-0.069610432,-0.011390906,0.232036442,0.302211225,-10.83949471,0.011051788,0.033954218
1.70064E+18,-3447246.244,-5747448.346,2.941446443,0.960916109,2.171092828,0.279,1.534099698,0.022338104,-9.519439697,-0.076321378,-0.010128235,0.62863642,1.104121208,-10.3772049,-0.000343272,0.03430777
1.70064E+18,-3447246.244,-5747448.346,2.949638506,0.943286133,2.583830583,0.282,0.435878485,-0.047448948,-10.78717136,0.022567764,-0.006766331,0.726204216,0.073309459,-9.435997009,0.046292916,0.035563823
1.70064E+18,-3447246.35,-5747448.29,2.961901804,0.962857027,2.857889504,0.285,0.445527196,0.016341619,-9.47231102,-0.064576291,-0.003991483,0.720073283,-0.279955566,-9.004386902,0.054022767,0.038250122
1.70064E+18,-3447246.46,-5747448.242,2.979572435,1.01024786,3.008710632,0.288,1.352779031,-0.226004422,-10.06590652,-0.067683347,-0.00102034,0.137597665,-0.078150801,-10.3507576,0.058942139,0.039562009
1.70064E+18,-3447246.46,-5747448.242,3.004815718,1.065078707,3.014487487,0.291,0.401500344,-1.135997057,-10.10886002,0.092093952,0.000764442,0.552973866,-0.535507917,-10.45802879,0.018397044,0.040644299
1.70064E+18,-3447246.562,-5747448.209,3.024323603,1.069769345,3.008158193,0.294,0.357899249,-1.279769897,-9.675744057,0.040710364,-0.00067832,0.251406223,-0.954649806,-9.374265671,0.013519637,0.041177135
1.70064E+18,-3447246.562,-5747448.209,3.052592893,1.08626709,2.864429646,0.297,-0.140828863,-2.796199799,-9.869035721,-0.08412452,-0.002575309,0.625241041,-0.612409592,-9.365428925,0.030610409,0.041897316
1.70064E+18,-3447246.669,-5747448.187,3.082647463,1.032083101,2.735192119,0.3,1.100732565,0.137997806,-10.0742588,0.067194574,-0.000170221,0.314560145,-1.50740087,-10.4268837,0.030844253,0.043214533
1.70064E+18,-3447246.669,-5747448.187,3.105654379,1.06831357,2.504281427,0.303,0.684526265,-0.071576416,-6.976817608,0.068732552,0.001232182,0.392466664,-0.189300984,-10.14032173,-0.011492191,0.044378433
1.70064E+18,-3447246.795,-5747448.176,3.138312002,1.142391997,2.261786628,0.306,0.572611094,0.845757186,-7.701662064,-0.205264956,4.94E-05,1.18215549,-0.229510009,-8.795125961,0.014713984,0.045646902
1.70064E+18,-3447246.795,-5747448.176,-3.121130629,1.215823336,1.940702568,0.309,0.47134608,-2.819757938,-8.844707489,-0.043006957,-0.002099541,0.348231405,-1.279154778,-10.36987782,0.027177652,0.046953466
1.70064E+18,-3447246.93,-5747448.161,-3.094667121,1.198193359,1.719450732,0.312,-0.375444442,-3.133776665,-10.26576042,0.238138437,0.001366134,-0.509512842,-1.828723192,-10.40106678,0.105687365,0.049242813
1.70064E+18,-3447246.93,-5747448.161,-3.065211936,1.186547852,1.43689198,0.315,0.236536622,2.031654358,-10.15121746,-0.059408009,0.004092365,0.101553157,-1.906608105,-9.909045219,-0.011896148,0.050544992
1.70064E+18,-3447247.064,-5747448.151,-3.039503737,1.218573056,1.212340918,0.318,0.482262969,1.857017756,-11.03057671,-0.191543654,0.002287072,1.019725084,-0.55377984,-9.468212128,0.02696852,0.052322377
1.70064E+18,-3447247.064,-5747448.151,-3.016090079,1.365759277,0.912471973,0.321,0.855249822,-4.385690689,-9.953749657,0.187262475,0.004283027,0.50264138,-1.79049778,-10.11190605,0.058899477,0.055022422
1.70064E+18,-3447247.064,-5747448.151,-2.992297812,1.290386905,0.770016801,0.324,-0.231509447,0.107976079,-9.646511078,-0.08114884,0.005336908,0.741107643,-1.700684786,-9.66635704,0.033514291,0.05654332
1.70064E+18,-3447247.207,-5747448.147,-2.974169417,1.251730375,0.61915531,0.327,-0.045039121,-2.155693769,-9.441287994,0.039671641,0.0042597,0.291903287,-0.770652413,-9.737668037,0.074715741,0.059509542
1.70064E+18,-3447247.366,-5747448.164,-2.959150954,1.419134579,0.50822031,0.33,0.637642145,-1.912099838,-9.095868111,0.045791611,0.005038306,0.816871524,-1.571336865,-9.467262268,0.044495597,0.061678998
1.70064E+18,-3447247.366,-5747448.164,-2.942667647,1.409591704,0.37643537,0.333,1.589076877,-3.575968266,-8.496305466,0.183454722,0.00641359,0.892559469,-0.471200258,-9.855676651,0.000672004,0.062524758
1.70064E+18,-3447247.532,-5747448.175,-2.932224437,1.434500093,0.369247912,0.336,1.017322659,0.108026475,-12.8227005,0.046853933,0.007118678,0.124373965,-1.690939665,-10.20086765,0.014525779,0.063056566
1.70064E+18,-3447247.532,-5747448.175,-2.922160788,1.42431036,0.344132789,0.339,-0.091796592,-0.038185671,-9.242627144,-0.062841602,0.004091218,0.949996114,-0.451510698,-8.339071274,-0.031782292,0.063096464
1.70064E+18,-3447247.698,-5747448.196,-2.912278338,1.548205566,0.363386472,0.342,0.012404993,-0.974201918,-10.84384537,-0.079499513,0.003982129,0.965685129,-1.697757959,-8.417396545,-0.010499554,0.061760094
1.70064E+18,-3447247.698,-5747448.196,-2.902393027,1.499035645,0.327883757,0.345,-0.070274442,-0.781638503,-9.800428391,0.112366162,0.002634532,0.415718615,0.442631066,-10.26671696,-0.066379696,0.060417492
1.70064E+18,-3447247.866,-5747448.223,-2.891229316,1.567614746,0.421342087,0.348,-1.068152905,5.607531548,-9.812360764,-0.195402712,0.002005243,0.866277218,-1.061488271,-9.419179916,0.028494172,0.060934089
1.70064E+18,-3447247.866,-5747448.223,-2.881896659,1.533163481,0.42742479,0.351,0.161579192,0.220436454,-12.12350845,-0.023740122,0.003546215,0.157676041,0.634501994,-10.0255394,0.060848627,0.062049236
1.70064E+18,-3447248.039,-5747448.253,-2.870044394,1.636032133,0.544895297,0.354,0.222548544,-1.314777851,-8.284520149,0.274387151,0.00425208,0.934022129,-1.558959007,-9.399067879,0.003130516,0.064695999
1.70064E+18,-3447248.039,-5747448.253,-2.860349341,1.642178316,0.560554287,0.357,1.358226776,6.078813553,-10.38805962,-0.288566411,0.001227401,1.1260252,-1.066871881,-9.478191376,0.056982692,0.066374339
1.70064E+18,-3447248.218,-5747448.282,-2.853248759,1.628915434,0.624463248,0.36,1.290384412,-2.205649853,-8.144920349,-0.334510863,0.001002178,0.314085513,0.038244724,-10.09830189,0.022142574,0.066160321
1.70064E+18,-3447248.218,-5747448.282,-2.840326472,1.731622257,0.60827808,0.363,1.386213541,-1.757811069,-11.18389702,0.235317126,0.002137193,2.309829712,1.160078168,-9.822180748,0.089100599,0.064573027
1.70064E+18,-3447248.218,-5747448.282,-2.829019709,1.679055757,0.692498717,0.366,1.092298865,-2.142868996,-7.748791695,0.241172761,0.000439005,1.019564629,-0.863998711,-10.5506649,-0.043990191,0.0637521
1.70064E+18,-3447248.409,-5747448.311,-2.817627593,1.763000488,0.714691494,0.369,0.101605952,-0.429251432,-11.56272507,-0.018458121,-0.00066611,0.637595057,-0.608579516,-9.283998489,-0.012498788,0.06445457
1.70064E+18,-3447248.409,-5747448.311,-2.805457278,1.795834379,0.808418212,0.372,-0.001694649,3.557598114,-12.57034779,-0.286364675,0.001061729,0.266218841,-0.59986645,-9.870207787,0.079731345,0.066045262
1.70064E+18,-3447248.601,-5747448.349,-2.792629882,1.729681454,0.845052177,0.375,2.215881824,-1.671536446,-11.49650478,-0.270395815,0.002143051,-0.354715645,0.128639027,-10.97657967,0.018510321,0.067915037
1.70064E+18,-3447248.798,-5747448.399,-2.783739253,1.845166016,0.940633145,0.378,3.049766779,-3.699088812,-9.517649651,-0.276189327,-0.001743935,-0.099987924,-1.668774605,-10.79542923,-0.060433291,0.06931264
